Time (Sec);S41;S42;S43;S44;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S5;S6;S7;S8;S9;
39600.38454279444;35640.0;35640.0;35640.0;35640.0;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;
39900.0;35640.0;35640.0;35640.0;35640.0;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;35639.09432319958;
39900.0;35640.0;35640.0;35640.0;35640.0;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;
39900.38454279444;35640.0;35640.0;35640.0;35640.0;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;
39960.0;35640.0;35640.0;35640.0;35640.0;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;
40200.0;35640.0;35640.0;35640.0;35640.0;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;35639.087513599574;
40200.0;35640.0;35640.0;35640.0;35640.0;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;
40200.38454279444;35640.0;35640.0;35640.0;35640.0;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;
40500.0;35640.0;35640.0;35640.0;35640.0;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;35639.08070399957;
40500.0;35640.0;35640.0;35640.0;35640.0;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;
40500.38454279444;35640.0;35640.0;35640.0;35640.0;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;35639.07389439957;
