Time (Sec);S51;S52;S53;S54;S55;S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S4;S40;S41;S42;S43;S44;S45;S46;S47;S48;S49;S5;S50;S6;S7;S8;S9;
18000.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;35639.59142399981;
18000.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;
18000.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;
18000.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;
18001.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;
18300.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;35639.584614399806;
18300.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;
18300.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;
18301.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;
18302.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;
18600.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;35639.5778047998;
18600.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;
18600.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;
18601.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;
18602.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;
18900.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;35639.5709951998;
18900.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;
18900.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;
18901.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;
18902.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;
19200.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;35639.5641855998;
19200.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;
19200.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;
19201.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;
19202.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;
19500.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;35639.55737599979;
19500.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;
19500.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;
19500.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;
19501.38454279444;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;
19800.0;35640.0;35640.0;35640.0;35640.0;35640.0;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;35639.55056639979;
